symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1
360ONE,REV_V1_BASELINE,2026-02-25,VAL,NEUTRAL,1062.8316301887287,1036.26,1115.97,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-03-02,VAL,BEAR,1039.6755539392038,1013.68,1091.67,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-03-02,VAL,BEAR,1039.6755539392038,1013.68,1104.66,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-03-25,VAL,BEAR,1020.4042293014114,994.89,1071.43,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-04-03,VAL,BEAR,1003.3519222203678,978.27,1053.52,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-04-03,VAL,BEAR,1003.3519222203678,978.27,1066.06,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-04-06,VAL,BEAR,1003.959132086748,978.86,1054.16,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-04-07,VAL,BEAR,1000.2413933735436,975.24,1050.24,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-04-08,VAL,BEAR,997.6255675859973,972.68,1047.52,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-04-08,VAL,BEAR,997.6255675859973,972.68,1059.99,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-04-09,VAL,BEAR,992.6123766614078,967.8,1042.24,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-04-09,VAL,BEAR,992.6123766614078,967.8,1054.64,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-04-10,VAL,BEAR,988.2150894075598,963.51,1037.63,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-04-10,VAL,BEAR,988.2150894075598,963.51,1049.98,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-05-18,VAL,BEAR,905.3380616996246,882.7,950.61,1.4,0,0
360ONE,REV_V1_BASELINE,2026-05-19,VAL,BEAR,902.2681371109362,879.71,947.38,1.07,0,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-05-19,VAL,BEAR,902.2681371109362,879.71,958.66,1.07,0,0
360ONE,REV_V1_BASELINE,2026-05-22,VAL,BEAR,896.3367591449932,873.93,941.15,2.0,0,1
360ONE,REV_V1_BASELINE,2026-05-26,VAL,BEAR,895.4045757851512,873.02,940.17,2.0,0,1
360ONE,REV_V1_BASELINE,2026-06-03,HOLDOUT,BEAR,894.6516137011529,872.29,939.37,2.0,0,1
360ONE,REV_V1_BASELINE,2026-06-05,HOLDOUT,BEAR,894.5697270843015,872.21,939.29,2.0,0,1
360ONE,REV_V1_BASELINE,2026-06-08,HOLDOUT,BEAR,890.5649567212241,868.3,935.09,2.0,0,1
360ONE,REV_V23D_15D_MULTI_REGIME,2026-06-08,HOLDOUT,BEAR,890.5649567212241,868.3,946.23,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-06-22,HOLDOUT,BEAR,889.019075691102,866.79,933.48,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-06-22,HOLDOUT,BEAR,889.019075691102,866.79,944.59,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-06-24,HOLDOUT,BEAR,885.9001904040502,863.75,930.2,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-07-06,HOLDOUT,BEAR,872.1200318422216,850.32,915.72,-1.0,1,0
360ONE,REV_V23D_15D_MULTI_REGIME,2026-07-06,HOLDOUT,BEAR,872.1200318422216,850.32,926.62,-1.0,1,0
360ONE,REV_V1_BASELINE,2026-07-08,HOLDOUT,BEAR,870.8174038519836,849.05,914.35,-1.0,1,0
3MINDIA,REV_V1_BASELINE,2025-11-28,DEV,BULL,1497.4138007319145,1459.98,1572.28,2.0,0,1
3MINDIA,REV_V22C_WIDER_SL_20D,2025-11-28,DEV,BULL,1497.4138007319145,1459.98,1591.0,2.5,0,1
3MINDIA,REV_V23A_10D_SWEEP_EXPANDED,2025-11-28,DEV,BULL,1497.4138007319145,1459.98,1591.0,2.5,0,1
3MINDIA,REV_V23B_15D_SWEEP_EXPANDED,2025-11-28,DEV,BULL,1497.4138007319145,1459.98,1591.0,2.5,0,1
3MINDIA,REV_V23D_15D_MULTI_REGIME,2025-11-28,DEV,BULL,1497.4138007319145,1459.98,1591.0,2.5,0,1
3MINDIA,REV_V23E_10D_CONFIRMED_HAMMER,2025-11-28,DEV,BULL,1497.4138007319145,1459.98,1591.0,2.5,0,1
3MINDIA,REV_V1_BASELINE,2025-12-02,DEV,BULL,1491.1446655574248,1453.87,1565.69,2.0,0,1
3MINDIA,REV_V22C_WIDER_SL_20D,2025-12-02,DEV,BULL,1491.1446655574248,1453.87,1584.33,2.5,0,1
3MINDIA,REV_V23A_10D_SWEEP_EXPANDED,2025-12-02,DEV,BULL,1491.1446655574248,1453.87,1584.33,2.5,0,1
3MINDIA,REV_V23B_15D_SWEEP_EXPANDED,2025-12-02,DEV,BULL,1491.1446655574248,1453.87,1584.33,2.5,0,1
3MINDIA,REV_V1_BASELINE,2026-05-13,VAL,BULL,1840.9956488389516,1794.97,1933.05,2.0,0,1
3MINDIA,REV_V22C_WIDER_SL_20D,2026-05-13,VAL,BULL,1840.9956488389516,1794.97,1956.06,2.5,0,1
3MINDIA,REV_V23A_10D_SWEEP_EXPANDED,2026-05-13,VAL,BULL,1840.9956488389516,1794.97,1956.06,2.5,0,1
3MINDIA,REV_V23B_15D_SWEEP_EXPANDED,2026-05-13,VAL,BULL,1840.9956488389516,1794.97,1956.06,2.5,0,1
3MINDIA,REV_V23C_10D_DEEP_SWEEP,2026-05-13,VAL,BULL,1840.9956488389516,1794.97,1956.06,2.5,0,1
3MINDIA,REV_V23D_15D_MULTI_REGIME,2026-05-13,VAL,BULL,1840.9956488389516,1794.97,1956.06,2.5,0,1
3MINDIA,REV_V23B_15D_SWEEP_EXPANDED,2026-06-23,HOLDOUT,BULL,1957.28848788265,1908.36,2079.61,-1.0,1,0
3MINDIA,REV_V23D_15D_MULTI_REGIME,2026-06-23,HOLDOUT,BULL,1957.28848788265,1908.36,2079.61,-1.0,1,0
3MINDIA,REV_V1_BASELINE,2026-07-03,HOLDOUT,BULL,1875.3563428334849,1828.47,1969.13,2.0,0,1
3MINDIA,REV_V1_BASELINE,2026-08-10,HOLDOUT,BULL,1911.0771565612758,1863.3,2006.63,2.0,0,1
3MINDIA,REV_V22C_WIDER_SL_20D,2026-08-10,HOLDOUT,BULL,1911.0771565612758,1863.3,2030.52,2.5,0,1
AADHARHFC,REV_V1_BASELINE,2025-12-08,DEV,NEUTRAL,485.6499938964844,473.51,509.93,-1.0,1,0
AADHARHFC,REV_V1_BASELINE,2025-12-30,DEV,NEUTRAL,479.95001220703125,467.95,503.95,2.0,0,1
AADHARHFC,REV_V22C_WIDER_SL_20D,2025-12-30,DEV,NEUTRAL,479.95001220703125,467.95,509.95,-1.0,1,0
AADHARHFC,REV_V23A_10D_SWEEP_EXPANDED,2025-12-30,DEV,NEUTRAL,479.95001220703125,467.95,509.95,-1.0,1,0
AADHARHFC,REV_V23B_15D_SWEEP_EXPANDED,2025-12-30,DEV,NEUTRAL,479.95001220703125,467.95,509.95,-1.0,1,0
AADHARHFC,REV_V23E_10D_CONFIRMED_HAMMER,2025-12-30,DEV,NEUTRAL,479.95001220703125,467.95,509.95,-1.0,1,0
AADHARHFC,REV_V1_BASELINE,2026-01-12,VAL,NEUTRAL,478.29998779296875,466.34,502.22,-1.0,1,0
AADHARHFC,REV_V1_BASELINE,2026-01-21,VAL,BEAR,470.79998779296875,459.03,494.34,2.0,0,1
AADHARHFC,REV_V1_BASELINE,2026-02-18,VAL,BEAR,471.70001220703125,452.6,509.9,-1.0,1,0
AADHARHFC,REV_V23D_15D_MULTI_REGIME,2026-02-18,VAL,BEAR,471.70001220703125,448.99,528.48,-1.0,1,0
AADHARHFC,REV_V1_BASELINE,2026-02-25,VAL,BEAR,457.25,434.2,503.35,-1.0,1,0
AADHARHFC,REV_V23D_15D_MULTI_REGIME,2026-02-25,VAL,BEAR,457.25,429.29,527.15,-0.03,0,0
AADHARHFC,REV_V1_BASELINE,2026-03-02,VAL,BEAR,452.6000061035156,430.15,497.5,2.0,0,1
AADHARHFC,REV_V23D_15D_MULTI_REGIME,2026-03-02,VAL,BEAR,452.6000061035156,424.59,522.63,-0.48,0,0
AADHARHFC,REV_V1_BASELINE,2026-05-18,VAL,BEAR,464.29998779296875,451.2,490.5,-1.0,1,0
AADHARHFC,REV_V23D_15D_MULTI_REGIME,2026-05-18,VAL,BEAR,464.29998779296875,445.38,511.6,1.3,0,0
AADHARHFC,REV_V1_BASELINE,2026-06-02,HOLDOUT,NEUTRAL,465.1499938964844,451.0,493.45,-1.0,1,0
AADHARHFC,REV_V23A_10D_SWEEP_EXPANDED,2026-06-02,HOLDOUT,NEUTRAL,465.1499938964844,445.87,513.35,2.5,0,1
AADHARHFC,REV_V23C_10D_DEEP_SWEEP,2026-06-02,HOLDOUT,NEUTRAL,465.1499938964844,443.68,518.82,2.5,0,1
AADHARHFC,REV_V23E_10D_CONFIRMED_HAMMER,2026-06-02,HOLDOUT,NEUTRAL,465.1499938964844,445.87,513.35,2.5,0,1
AADHARHFC,REV_V23A_10D_SWEEP_EXPANDED,2026-07-17,HOLDOUT,BULL,517.25,503.05,552.75,-1.0,1,0
AADHARHFC,REV_V23E_10D_CONFIRMED_HAMMER,2026-07-17,HOLDOUT,BULL,517.25,503.05,552.75,-1.0,1,0
AADHARHFC,REV_V23A_10D_SWEEP_EXPANDED,2026-07-21,HOLDOUT,BULL,513.5,499.96,547.35,-1.0,1,0
AADHARHFC,REV_V23E_10D_CONFIRMED_HAMMER,2026-07-21,HOLDOUT,BULL,513.5,499.96,547.35,-1.0,1,0
AARTIDRUGS,REV_V23A_10D_SWEEP_EXPANDED,2025-10-29,DEV,NEUTRAL,491.3131408691406,470.72,542.8,-1.0,1,0
AARTIDRUGS,REV_V23B_15D_SWEEP_EXPANDED,2025-10-29,DEV,NEUTRAL,491.3131408691406,470.72,542.8,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2025-11-19,DEV,BEAR,448.7416076660156,437.52,471.18,-1.0,1,0
AARTIDRUGS,REV_V23D_15D_MULTI_REGIME,2025-11-19,DEV,BEAR,448.7416076660156,436.58,479.15,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2025-12-03,DEV,BEAR,408.507568359375,398.29,428.94,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2025-12-09,DEV,BEAR,395.82562255859375,385.93,415.62,-1.0,1,0
AARTIDRUGS,REV_V23D_15D_MULTI_REGIME,2025-12-09,DEV,BEAR,395.82562255859375,381.85,430.76,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2025-12-11,DEV,BEAR,393.53790283203125,383.09,414.43,-1.0,1,0
AARTIDRUGS,REV_V23D_15D_MULTI_REGIME,2025-12-11,DEV,BEAR,393.53790283203125,378.01,432.36,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2025-12-19,DEV,BEAR,379.5131530761719,370.03,398.48,2.0,0,1
AARTIDRUGS,REV_V1_BASELINE,2026-01-12,VAL,BEAR,384.5859375,373.69,406.38,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2026-02-04,VAL,BEAR,368.9200134277344,354.4,397.96,-1.0,1,0
AARTIDRUGS,REV_V23D_15D_MULTI_REGIME,2026-02-04,VAL,BEAR,368.9200134277344,349.33,417.9,-0.41,0,0
AARTIDRUGS,REV_V1_BASELINE,2026-03-02,VAL,BEAR,357.29998779296875,348.37,375.16,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2026-03-04,VAL,BEAR,360.45001220703125,349.55,382.25,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2026-03-18,VAL,BEAR,341.1499938964844,332.62,358.21,-1.0,1,0
AARTIDRUGS,REV_V1_BASELINE,2026-05-18,VAL,BEAR,365.8999938964844,356.1,385.5,2.0,0,1
AARTIDRUGS,REV_V23D_15D_MULTI_REGIME,2026-05-18,VAL,BEAR,365.8999938964844,351.24,402.55,2.5,0,1
AARTIIND,REV_V23A_10D_SWEEP_EXPANDED,2025-07-29,DEV,BULL,1522.8917480493653,1484.82,1618.07,2.5,0,1
AARTIIND,REV_V23C_10D_DEEP_SWEEP,2025-07-29,DEV,BULL,1522.8917480493653,1484.82,1618.07,2.5,0,1
AARTIIND,REV_V23E_10D_CONFIRMED_HAMMER,2025-07-29,DEV,BULL,1522.8917480493653,1484.82,1618.07,2.5,0,1
AARTIIND,REV_V1_BASELINE,2026-02-24,VAL,BEAR,449.79998779296875,437.0,475.4,2.0,0,1
AARTIIND,REV_V23D_15D_MULTI_REGIME,2026-02-24,VAL,BEAR,449.79998779296875,430.69,497.57,2.5,0,1
AARTIIND,REV_V1_BASELINE,2026-03-09,VAL,BEAR,409.25,399.02,429.71,2.0,0,1
AARTIIND,REV_V1_BASELINE,2026-04-02,VAL,BEAR,408.70001220703125,395.9,434.3,2.0,0,1
AARTIIND,REV_V1_BASELINE,2026-05-11,VAL,BEAR,487.45001220703125,475.0,512.35,2.0,0,1
AARTIIND,REV_V1_BASELINE,2026-05-18,VAL,BEAR,461.20001220703125,440.6,502.4,2.0,0,1
AARTIIND,REV_V23D_15D_MULTI_REGIME,2026-05-18,VAL,BEAR,461.20001220703125,433.98,529.25,2.5,0,1
AARTIIND,REV_V1_BASELINE,2026-06-30,HOLDOUT,BEAR,458.29998779296875,446.84,481.22,2.0,0,1
AARTIIND,REV_V1_BASELINE,2026-07-24,HOLDOUT,BEAR,477.79998779296875,465.85,501.7,2.0,0,1
AARTIIND,REV_V23D_15D_MULTI_REGIME,2026-07-24,HOLDOUT,BEAR,477.79998779296875,463.08,514.6,2.5,0,1
AARTIPHARM,REV_V23A_10D_SWEEP_EXPANDED,2025-10-30,DEV,NEUTRAL,832.8847045898438,811.67,885.92,-1.0,1,0
AARTIPHARM,REV_V23E_10D_CONFIRMED_HAMMER,2025-10-30,DEV,NEUTRAL,832.8847045898438,811.67,885.92,-1.0,1,0
AARTIPHARM,REV_V1_BASELINE,2025-11-11,DEV,BEAR,769.9180908203125,748.41,812.93,-1.0,1,0
AARTIPHARM,REV_V23D_15D_MULTI_REGIME,2025-11-11,DEV,BEAR,769.9180908203125,738.86,847.56,-1.0,1,0
AARTIPHARM,REV_V1_BASELINE,2026-02-24,VAL,BEAR,690.9000244140625,673.63,725.44,2.0,0,1
AARTIPHARM,REV_V23D_15D_MULTI_REGIME,2026-02-24,VAL,BEAR,690.9000244140625,668.7,746.4,-1.0,1,0
AARTIPHARM,REV_V1_BASELINE,2026-03-02,VAL,BEAR,705.75,675.15,766.95,-1.0,1,0
AARTIPHARM,REV_V1_BASELINE,2026-03-12,VAL,BEAR,678.6500244140625,661.68,712.59,-1.0,1,0
AARTIPHARM,REV_V23D_15D_MULTI_REGIME,2026-03-12,VAL,BEAR,678.6500244140625,656.32,734.48,-1.0,1,0
AARTIPHARM,REV_V1_BASELINE,2026-07-31,HOLDOUT,BEAR,667.1500244140625,650.47,700.51,2.0,0,1
AARTIPHARM,REV_V23D_15D_MULTI_REGIME,2026-07-31,HOLDOUT,BEAR,667.1500244140625,642.69,728.3,2.5,0,1
AAVAS,REV_V1_BASELINE,2025-11-10,DEV,NEUTRAL,1654.0,1562.4,1837.2,-1.0,1,0
AAVAS,REV_V1_BASELINE,2025-12-05,DEV,BEAR,1497.0999755859375,1450.0,1591.3,-1.0,1,0
AAVAS,REV_V1_BASELINE,2026-01-12,VAL,BEAR,1451.800048828125,1415.0,1525.4,-1.0,1,0
AAVAS,REV_V1_BASELINE,2026-01-21,VAL,BEAR,1388.0999755859375,1351.1,1462.1,2.0,0,1
AAVAS,REV_V23D_15D_MULTI_REGIME,2026-01-21,VAL,BEAR,1388.0999755859375,1338.1,1513.1,2.5,0,1
AAVAS,REV_V1_BASELINE,2026-02-25,VAL,BEAR,1285.9000244140625,1247.0,1363.7,-1.0,1,0
AAVAS,REV_V23D_15D_MULTI_REGIME,2026-02-25,VAL,BEAR,1285.9000244140625,1229.8,1426.15,-1.0,1,0
AAVAS,REV_V1_BASELINE,2026-03-04,VAL,BEAR,1233.199951171875,1202.37,1294.86,-1.0,1,0
AAVAS,REV_V23D_15D_MULTI_REGIME,2026-03-04,VAL,BEAR,1233.199951171875,1189.57,1342.27,-1.0,1,0
AAVAS,REV_V1_BASELINE,2026-03-19,VAL,BEAR,1105.800048828125,1078.16,1161.08,-1.0,1,0
AAVAS,REV_V23D_15D_MULTI_REGIME,2026-03-19,VAL,BEAR,1105.800048828125,1069.21,1197.28,-1.0,1,0
AAVAS,REV_V1_BASELINE,2026-05-20,VAL,BEAR,1358.199951171875,1319.4,1435.8,-1.0,1,0
AAVAS,REV_V1_BASELINE,2026-06-01,HOLDOUT,BEAR,1324.4000244140625,1291.29,1390.62,-1.0,1,0
AAVAS,REV_V23D_15D_MULTI_REGIME,2026-06-01,HOLDOUT,BEAR,1324.4000244140625,1287.92,1415.6,-1.0,1,0
ABB,REV_V1_BASELINE,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5381.81,-1.0,1,0
ABB,REV_V22C_WIDER_SL_20D,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5445.88,-1.0,1,0
ABB,REV_V23A_10D_SWEEP_EXPANDED,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5445.88,-1.0,1,0
ABB,REV_V23B_15D_SWEEP_EXPANDED,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5445.88,-1.0,1,0
ABB,REV_V23C_10D_DEEP_SWEEP,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5445.88,-1.0,1,0
ABB,REV_V23D_15D_MULTI_REGIME,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5445.88,-1.0,1,0
ABB,REV_V23E_10D_CONFIRMED_HAMMER,2025-10-09,DEV,NEUTRAL,5125.537109375,4997.4,5445.88,-1.0,1,0
ABB,REV_V1_BASELINE,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5220.26,2.0,0,1
ABB,REV_V22C_WIDER_SL_20D,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5282.41,0.52,0,0
ABB,REV_V23A_10D_SWEEP_EXPANDED,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5282.41,0.52,0,0
ABB,REV_V23B_15D_SWEEP_EXPANDED,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5282.41,0.52,0,0
ABB,REV_V23C_10D_DEEP_SWEEP,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5282.41,0.52,0,0
ABB,REV_V23D_15D_MULTI_REGIME,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5282.41,0.52,0,0
ABB,REV_V23E_10D_CONFIRMED_HAMMER,2025-11-10,DEV,NEUTRAL,4971.66650390625,4847.37,5282.41,0.52,0,0
ABB,REV_V23A_10D_SWEEP_EXPANDED,2025-12-09,DEV,NEUTRAL,5096.1572265625,4929.91,5511.78,1.09,0,0
ABB,REV_V23B_15D_SWEEP_EXPANDED,2025-12-09,DEV,NEUTRAL,5096.1572265625,4929.91,5511.78,1.09,0,0
ABB,REV_V23C_10D_DEEP_SWEEP,2025-12-09,DEV,NEUTRAL,5096.1572265625,4916.72,5544.75,1.01,0,0
ABB,REV_V23D_15D_MULTI_REGIME,2025-12-09,DEV,NEUTRAL,5096.1572265625,4925.52,5522.75,1.06,0,0
ABB,REV_V23E_10D_CONFIRMED_HAMMER,2025-12-09,DEV,NEUTRAL,5096.1572265625,4929.91,5511.78,1.09,0,0
ABB,REV_V1_BASELINE,2026-01-09,VAL,NEUTRAL,5072.2548828125,4945.45,5325.86,-1.0,1,0
ABB,REV_V1_BASELINE,2026-01-21,VAL,BEAR,4688.3251953125,4571.12,4922.74,2.0,0,1
ABB,REV_V23D_15D_MULTI_REGIME,2026-01-21,VAL,BEAR,4688.3251953125,4571.12,4981.34,2.5,0,1
ABB,REV_V23A_10D_SWEEP_EXPANDED,2026-05-07,VAL,BULL,7188.0,6923.84,7848.4,-1.0,1,0
ABB,REV_V23C_10D_DEEP_SWEEP,2026-05-07,VAL,BULL,7188.0,6891.2,7930.0,-1.0,1,0
ABB,REV_V23E_10D_CONFIRMED_HAMMER,2026-05-07,VAL,BULL,7188.0,6923.84,7848.4,-1.0,1,0
ABB,REV_V23A_10D_SWEEP_EXPANDED,2026-07-03,HOLDOUT,BULL,6950.5,6693.8,7592.25,2.5,0,1
ABB,REV_V23C_10D_DEEP_SWEEP,2026-07-03,HOLDOUT,BULL,6950.5,6668.86,7654.6,2.5,0,1
ABB,REV_V23E_10D_CONFIRMED_HAMMER,2026-07-03,HOLDOUT,BULL,6950.5,6693.8,7592.25,2.5,0,1
ABB,REV_V1_BASELINE,2026-07-13,HOLDOUT,BULL,6807.0,6636.82,7147.36,2.0,0,1
ABBOTINDIA,REV_V1_BASELINE,2025-09-25,DEV,NEUTRAL,30195.0,29440.12,31704.76,-1.0,1,0
ABBOTINDIA,REV_V22C_WIDER_SL_20D,2025-09-25,DEV,NEUTRAL,30195.0,29440.12,32082.2,-1.0,1,0
ABBOTINDIA,REV_V23A_10D_SWEEP_EXPANDED,2025-09-25,DEV,NEUTRAL,30195.0,29440.12,32082.2,-1.0,1,0
ABBOTINDIA,REV_V23B_15D_SWEEP_EXPANDED,2025-09-25,DEV,NEUTRAL,30195.0,29440.12,32082.2,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2025-11-03,DEV,BEAR,29035.0,28309.12,30486.76,2.0,0,1
ABBOTINDIA,REV_V23D_15D_MULTI_REGIME,2025-11-03,DEV,BEAR,29035.0,28309.12,30849.7,0.28,0,0
ABBOTINDIA,REV_V1_BASELINE,2025-12-18,DEV,BEAR,27980.0,27280.5,29379.0,-0.32,0,0
ABBOTINDIA,REV_V23D_15D_MULTI_REGIME,2025-12-18,DEV,BEAR,27980.0,27197.6,29936.0,-0.29,0,0
ABBOTINDIA,REV_V1_BASELINE,2026-01-19,VAL,BEAR,27750.0,27056.25,29137.5,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2026-01-21,VAL,BEAR,27575.0,26885.62,28953.76,-1.0,1,0
ABBOTINDIA,REV_V23D_15D_MULTI_REGIME,2026-01-21,VAL,BEAR,27575.0,26713.7,29728.25,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2026-01-30,VAL,BEAR,27565.0,26430.0,29835.0,-1.0,1,0
ABBOTINDIA,REV_V23D_15D_MULTI_REGIME,2026-01-30,VAL,BEAR,27565.0,26206.7,30960.75,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2026-02-17,VAL,BEAR,26620.0,25954.5,27951.0,2.0,0,1
ABBOTINDIA,REV_V1_BASELINE,2026-02-27,VAL,BEAR,26530.0,25866.75,27856.5,2.0,0,1
ABBOTINDIA,REV_V1_BASELINE,2026-03-02,VAL,BEAR,26805.0,26000.0,28415.0,2.0,0,1
ABBOTINDIA,REV_V23D_15D_MULTI_REGIME,2026-03-02,VAL,BEAR,26805.0,25804.8,29305.5,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2026-03-19,VAL,BEAR,26515.0,25852.12,27840.76,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2026-03-24,VAL,BEAR,26800.0,25350.0,29700.0,-1.0,1,0
ABBOTINDIA,REV_V1_BASELINE,2026-04-13,VAL,BEAR,25725.0,25081.88,27011.24,2.0,0,1
ABCAPITAL,REV_V23A_10D_SWEEP_EXPANDED,2025-07-24,DEV,BULL,1584.9028125703453,1545.28,1683.96,2.5,0,1
ABCAPITAL,REV_V23C_10D_DEEP_SWEEP,2025-07-24,DEV,BULL,1584.9028125703453,1545.28,1683.96,2.5,0,1
ABCAPITAL,REV_V1_BASELINE,2025-09-03,DEV,BEAR,279.25,272.27,293.21,2.0,0,1
ABCAPITAL,REV_V23D_15D_MULTI_REGIME,2026-01-12,VAL,BEAR,355.25,344.9,381.13,2.5,0,1
ABCAPITAL,REV_V1_BASELINE,2026-01-27,VAL,BEAR,348.8999938964844,340.18,366.34,2.0,0,1
ABCAPITAL,REV_V23D_15D_MULTI_REGIME,2026-02-16,VAL,BEAR,345.04998779296875,326.35,391.8,2.5,0,1
ABCAPITAL,REV_V23D_15D_MULTI_REGIME,2026-03-02,VAL,BEAR,338.1000061035156,327.16,365.45,2.5,0,1
ABCAPITAL,REV_V1_BASELINE,2026-03-09,VAL,BEAR,324.29998779296875,308.0,356.9,2.0,0,1
ABCAPITAL,REV_V23D_15D_MULTI_REGIME,2026-03-09,VAL,BEAR,324.29998779296875,302.53,378.72,2.5,0,1
ABCAPITAL,REV_V1_BASELINE,2026-03-16,VAL,BEAR,314.6000061035156,306.74,330.32,2.0,0,1
ABCAPITAL,REV_V23D_15D_MULTI_REGIME,2026-06-02,HOLDOUT,BEAR,351.29998779296875,339.1,381.8,2.5,0,1
ABCAPITAL,REV_V1_BASELINE,2026-07-24,HOLDOUT,BEAR,393.8500061035156,384.0,413.55,2.0,0,1
ABCAPITAL,REV_V23D_15D_MULTI_REGIME,2026-07-24,HOLDOUT,BEAR,393.8500061035156,379.37,430.05,2.5,0,1
ABDL,REV_V23A_10D_SWEEP_EXPANDED,2025-08-04,DEV,BULL,1790.4303701576857,1745.67,1902.33,-1.0,1,0
