symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1
INDIGOPNTS,EOD_CHALL_J_INSTITUTIONAL_SURGE,2025-11-10,DEV,BULL,1155.3499755859375,1106.32,1302.44,3.0,0,1
ITDC,EOD_CHALL_I_POWER_CLOSE_80,2026-07-07,HOLDOUT,BULL,702.7999877929688,668.27,789.12,2.5,0,1
ITDC,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-07-07,HOLDOUT,BULL,702.7999877929688,670.43,799.91,3.0,0,1
J&KBANK,EOD_CHALL_I_POWER_CLOSE_80,2026-06-03,HOLDOUT,BULL,148.64999389648438,141.62,166.22,2.5,0,1
JKTYRE,EOD_CHALL_I_POWER_CLOSE_80,2025-12-19,DEV,BULL,485.75,462.12,544.83,0.7,0,0
JSL,EOD_CHALL_I_POWER_CLOSE_80,2025-12-30,DEV,BULL,834.9666137695312,802.01,917.36,-1.0,1,0
JSLL,EOD_CHALL_I_POWER_CLOSE_80,2026-05-05,VAL,BULL,719.2000122070312,680.11,816.93,-1.0,1,0
JSWSTEEL,EOD_CHAMP_G_SWEET_SPOT,2025-08-18,DEV,BULL,1073.6331787109375,1012.67,1226.04,0.4,0,0
JSWSTEEL,EOD_CHALL_H_TIGHT_BASE_1_4,2025-08-18,DEV,BULL,1073.6331787109375,1012.67,1226.04,0.4,0,0
JSWSTEEL,EOD_CHALL_I_POWER_CLOSE_80,2025-08-18,DEV,BULL,1073.6331787109375,1035.44,1169.12,-1.0,1,0
JSWSTEEL,EOD_CHAMP_G_SWEET_SPOT,2026-01-27,VAL,BULL,1215.0211181640625,1134.15,1417.2,0.28,0,0
KARURVYSYA,EOD_CHALL_I_POWER_CLOSE_80,2026-07-21,HOLDOUT,BULL,340.29998779296875,320.75,389.17,-0.31,0,0
KDDL,EOD_CHALL_I_POWER_CLOSE_80,2026-04-22,VAL,BULL,2551.39990234375,2378.06,2984.75,-1.0,1,0
KDDL,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-04-22,VAL,BULL,2551.39990234375,2388.9,3038.9,-1.0,1,0
KERNEX,EOD_CHALL_I_POWER_CLOSE_80,2026-05-07,VAL,BULL,1518.5,1429.56,1740.85,-1.0,1,0
KERNEX,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-05-07,VAL,BULL,1518.5,1435.12,1768.64,-1.0,1,0
KIRLPNU,EOD_CHALL_I_POWER_CLOSE_80,2026-06-17,HOLDOUT,BULL,1824.0418701171875,1702.56,2127.75,2.5,0,1
KPRMILL,EOD_CHAMP_G_SWEET_SPOT,2025-11-11,DEV,BULL,1088.7607421875,1019.85,1261.04,-1.0,1,0
KPRMILL,EOD_CHALL_I_POWER_CLOSE_80,2026-06-18,HOLDOUT,BULL,1183.7989501953125,1101.83,1388.72,-1.0,1,0
KPRMILL,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-06-18,HOLDOUT,BULL,1183.7989501953125,1106.95,1414.35,-1.0,1,0
KRBL,EOD_CHALL_I_POWER_CLOSE_80,2025-11-14,DEV,BULL,429.3500061035156,409.01,480.2,-1.0,1,0
KRISHANA,EOD_CHALL_I_POWER_CLOSE_80,2026-06-24,HOLDOUT,BULL,146.7899932861328,139.74,164.41,-1.0,1,0
KRISHANA,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-06-24,HOLDOUT,BULL,146.7899932861328,140.18,166.62,-1.0,1,0
KRN,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-02-18,VAL,NEUTRAL,790.2000122070312,735.39,954.63,3.0,0,1
LAURUSLABS,EOD_CHAMP_G_SWEET_SPOT,2025-12-19,DEV,BULL,1044.160400390625,979.99,1204.59,-0.03,0,0
LTM,EOD_CHAMP_G_SWEET_SPOT,2026-01-16,VAL,BULL,6224.58203125,5793.85,7301.41,-1.0,1,0
LUPIN,EOD_CHAMP_G_SWEET_SPOT,2026-01-06,VAL,BULL,2134.22509765625,2039.98,2369.84,-0.21,0,0
LUPIN,EOD_CHAMP_G_SWEET_SPOT,2026-06-29,HOLDOUT,BULL,2391.95654296875,2226.19,2806.37,0.52,0,0
MAHABANK,EOD_CHALL_I_POWER_CLOSE_80,2026-06-29,HOLDOUT,BULL,93.8499984741211,89.87,103.8,-1.0,1,0
MARICO,EOD_CHAMP_G_SWEET_SPOT,2026-05-05,VAL,BULL,807.2000122070312,750.83,948.13,0.4,0,0
MARICO,EOD_CHAMP_G_SWEET_SPOT,2026-06-29,HOLDOUT,BULL,839.9500122070312,792.02,959.78,0.32,0,0
MARKSANS,EOD_CHALL_I_POWER_CLOSE_80,2026-04-23,VAL,BULL,193.25,183.2,218.38,-1.0,1,0
MARKSANS,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-04-23,VAL,BULL,193.25,183.83,221.51,-1.0,1,0
MAYURUNIQ,EOD_CHALL_I_POWER_CLOSE_80,2026-01-01,VAL,NEUTRAL,515.3499755859375,497.03,561.15,-1.0,1,0
MIDHANI,EOD_CHALL_I_POWER_CLOSE_80,2026-05-07,VAL,BULL,413.70001220703125,390.31,472.18,-1.0,1,0
NATCOPHARM,EOD_CHALL_I_POWER_CLOSE_80,2026-07-07,HOLDOUT,BULL,984.1500244140625,943.22,1086.48,-1.0,1,0
NAVINFLUOR,EOD_CHALL_I_POWER_CLOSE_80,2026-07-20,HOLDOUT,BULL,7861.5,7510.53,8738.93,-1.0,1,0
NAVINFLUOR,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-07-20,HOLDOUT,BULL,7861.5,7532.46,8848.62,-1.0,1,0
NESTLEIND,EOD_CHAMP_G_SWEET_SPOT,2026-01-05,VAL,BULL,1301.2850341796875,1211.16,1526.6,-0.12,0,0
NH,EOD_CHAMP_G_SWEET_SPOT,2026-05-06,VAL,NEUTRAL,1836.3299560546875,1728.66,2105.5,0.74,0,0
NLCINDIA,EOD_CHALL_I_POWER_CLOSE_80,2025-12-23,DEV,NEUTRAL,248.35264587402344,236.64,277.63,0.7,0,0
NLCINDIA,EOD_CHALL_J_INSTITUTIONAL_SURGE,2025-12-23,DEV,NEUTRAL,248.35264587402344,237.37,281.3,0.01,0,0
NTPC,EOD_CHAMP_G_SWEET_SPOT,2025-10-29,DEV,BULL,341.99249267578125,328.24,376.37,-1.0,1,0
NTPC,EOD_CHAMP_G_SWEET_SPOT,2026-02-20,VAL,BULL,372.95001220703125,359.2,407.33,0.69,0,0
NTPCGREEN,EOD_CHALL_I_POWER_CLOSE_80,2026-04-27,VAL,BULL,118.86000061035156,112.21,135.49,-1.0,1,0
OFSS,EOD_CHAMP_G_SWEET_SPOT,2026-01-16,VAL,NEUTRAL,7737.82080078125,7210.65,9055.75,-1.0,1,0
OFSS,EOD_CHALL_I_POWER_CLOSE_80,2026-05-27,VAL,BULL,10299.5,9784.13,11587.93,-1.0,1,0
OLECTRA,EOD_CHALL_I_POWER_CLOSE_80,2026-04-28,VAL,NEUTRAL,1286.0,1208.01,1480.98,-1.0,1,0
ONGC,EOD_CHALL_I_POWER_CLOSE_80,2026-04-28,VAL,BULL,301.29998779296875,291.29,326.32,-1.0,1,0
ONGC,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-04-28,VAL,BULL,301.29998779296875,291.91,329.47,-1.0,1,0
PARAS,EOD_CHALL_I_POWER_CLOSE_80,2026-05-07,VAL,BULL,869.5,814.01,1008.22,-1.0,1,0
PERSISTENT,EOD_CHALL_I_POWER_CLOSE_80,2025-11-19,DEV,BULL,6293.4248046875,6101.38,6773.54,-1.0,1,0
PERSISTENT,EOD_CHALL_J_INSTITUTIONAL_SURGE,2025-11-19,DEV,BULL,6293.4248046875,6113.38,6833.56,-1.0,1,0
PETRONET,EOD_CHAMP_G_SWEET_SPOT,2026-05-05,VAL,NEUTRAL,279.3276062011719,266.57,311.22,-1.0,1,0
PHOENIXLTD,EOD_CHAMP_G_SWEET_SPOT,2025-11-03,DEV,BULL,1746.5,1633.79,2028.28,-0.13,0,0
PHOENIXLTD,EOD_CHALL_H_TIGHT_BASE_1_4,2025-11-03,DEV,BULL,1746.5,1633.79,2028.28,-0.13,0,0
PHOENIXLTD,EOD_CHALL_I_POWER_CLOSE_80,2025-11-03,DEV,BULL,1746.5,1674.01,1927.72,-1.0,1,0
POLYCAB,EOD_CHAMP_G_SWEET_SPOT,2026-06-17,HOLDOUT,BULL,9879.623046875,9261.79,11424.21,-1.0,1,0
POLYCAB,EOD_CHALL_I_POWER_CLOSE_80,2026-06-17,HOLDOUT,BULL,9879.623046875,9516.94,10786.33,-1.0,1,0
PRIVISCL,EOD_CHALL_I_POWER_CLOSE_80,2025-10-16,DEV,BULL,2734.300048828125,2579.12,3122.25,2.5,0,1
PRIVISCL,EOD_CHALL_I_POWER_CLOSE_80,2026-06-22,HOLDOUT,BULL,3655.800048828125,3487.13,4077.48,-0.2,0,0
PRIVISCL,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-06-22,HOLDOUT,BULL,3655.800048828125,3497.67,4130.19,0.13,0,0
PSUBNKIETF.NS,EOD_CHALL_I_POWER_CLOSE_80,2026-02-17,VAL,BULL,96.20999908447266,92.55,105.36,-1.0,1,0
QUESS,EOD_CHALL_I_POWER_CLOSE_80,2026-06-30,HOLDOUT,BULL,265.0633544921875,252.44,296.62,2.5,0,1
QUESS,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-06-30,HOLDOUT,BULL,265.0633544921875,253.23,300.56,-1.0,1,0
RAINBOW,EOD_CHAMP_G_SWEET_SPOT,2025-12-11,DEV,NEUTRAL,1376.4639892578125,1311.71,1538.35,-1.0,1,0
RECLTD,EOD_CHAMP_G_SWEET_SPOT,2025-10-29,DEV,BULL,377.2524719238281,353.47,436.71,-1.0,1,0
RECLTD,EOD_CHALL_I_POWER_CLOSE_80,2025-10-29,DEV,BULL,377.2524719238281,366.41,404.36,-1.0,1,0
RELAXO,EOD_CHALL_I_POWER_CLOSE_80,2026-06-25,HOLDOUT,BULL,413.54998779296875,385.46,483.77,-1.0,1,0
RELIANCE,EOD_CHAMP_G_SWEET_SPOT,2025-11-20,DEV,BULL,1541.9705810546875,1461.37,1743.47,-0.05,0,0
RELIANCE,EOD_CHALL_H_TIGHT_BASE_1_4,2025-11-20,DEV,BULL,1541.9705810546875,1461.37,1743.47,-0.05,0,0
RELIGARE,EOD_CHALL_I_POWER_CLOSE_80,2026-01-05,VAL,BULL,261.3500061035156,248.63,293.15,-1.0,1,0
RISHABH,EOD_CHALL_I_POWER_CLOSE_80,2026-07-02,HOLDOUT,BULL,645.75,608.63,738.55,-0.42,0,0
SAATVIKGL,EOD_CHALL_I_POWER_CLOSE_80,2026-01-07,VAL,NEUTRAL,429.1000061035156,404.13,491.53,-1.0,1,0
SANSTAR,EOD_CHALL_I_POWER_CLOSE_80,2026-05-08,VAL,BULL,95.45999908447266,91.19,106.13,2.5,0,1
SARDAEN,EOD_CHALL_I_POWER_CLOSE_80,2026-04-27,VAL,BULL,612.7000122070312,583.29,686.23,-1.0,1,0
SBCL,EOD_CHALL_I_POWER_CLOSE_80,2026-07-03,HOLDOUT,BULL,794.0499877929688,745.1,916.42,-1.0,1,0
SHAILY,EOD_CHALL_I_POWER_CLOSE_80,2026-03-17,VAL,BULL,2279.89990234375,2121.96,2674.75,-1.0,1,0
SHAREINDIA,EOD_CHALL_I_POWER_CLOSE_80,2026-07-07,HOLDOUT,BULL,164.43832397460938,157.12,182.73,2.5,0,1
SHREECEM,EOD_CHALL_I_POWER_CLOSE_80,2026-06-24,HOLDOUT,NEUTRAL,26002.412109375,25060.86,28356.29,-1.0,1,0
SHRIPISTON,EOD_CHALL_I_POWER_CLOSE_80,2025-12-05,DEV,BULL,2829.83154296875,2713.06,3121.76,2.5,0,1
SHRIRAMFIN,EOD_CHALL_I_POWER_CLOSE_80,2025-12-19,DEV,BULL,896.6281127929688,858.77,991.27,2.5,0,1
SHYAMMETL,EOD_CHALL_I_POWER_CLOSE_80,2025-10-03,DEV,BULL,970.7999877929688,930.94,1070.45,-1.0,1,0
SHYAMMETL,EOD_CHALL_J_INSTITUTIONAL_SURGE,2025-10-03,DEV,BULL,970.7999877929688,933.43,1082.91,-1.0,1,0
SONATSOFTW,EOD_CHAMP_G_SWEET_SPOT,2026-01-07,VAL,BULL,364.785888671875,340.42,425.7,-1.0,1,0
SONATSOFTW,EOD_CHALL_I_POWER_CLOSE_80,2026-06-16,HOLDOUT,NEUTRAL,305.8836669921875,286.11,355.32,-1.0,1,0
SONATSOFTW,EOD_CHALL_J_INSTITUTIONAL_SURGE,2026-06-16,HOLDOUT,NEUTRAL,305.8836669921875,287.35,361.48,-1.0,1,0
SRF,EOD_CHALL_I_POWER_CLOSE_80,2026-07-16,HOLDOUT,BULL,2889.300048828125,2772.66,3180.9,-1.0,1,0
STAR,EOD_CHALL_I_POWER_CLOSE_80,2026-04-23,VAL,BULL,1069.0,1014.9,1204.25,2.5,0,1
STYLAMIND,EOD_CHAMP_G_SWEET_SPOT,2026-04-15,VAL,BULL,2250.60009765625,2139.25,2528.98,0.65,0,0
STYLAMIND,EOD_CHALL_I_POWER_CLOSE_80,2026-04-15,VAL,BULL,2250.60009765625,2205.39,2363.63,1.59,0,0
STYLAMIND,EOD_CHAMP_G_SWEET_SPOT,2026-05-06,VAL,BULL,2322.60009765625,2211.88,2599.4,2.5,0,1
TANLA,EOD_CHALL_I_POWER_CLOSE_80,2025-09-19,DEV,NEUTRAL,738.040283203125,701.31,829.87,-1.0,1,0
TATAELXSI,EOD_CHALL_I_POWER_CLOSE_80,2026-01-07,VAL,BULL,5749.88623046875,5500.75,6372.73,-1.0,1,0
THYROCARE,EOD_CHALL_I_POWER_CLOSE_80,2026-06-08,HOLDOUT,BULL,534.394287109375,504.33,609.56,-0.33,0,0
TITAN,EOD_CHAMP_G_SWEET_SPOT,2025-11-04,DEV,BULL,3801.027587890625,3637.03,4211.02,0.51,0,0
TITAN,EOD_CHAMP_G_SWEET_SPOT,2025-11-19,DEV,BULL,3920.236572265625,3684.34,4509.98,-0.37,0,0
TITAN,EOD_CHAMP_G_SWEET_SPOT,2025-12-26,DEV,BULL,3978.94384765625,3745.82,4561.75,0.88,0,0
TITAN,EOD_CHALL_H_TIGHT_BASE_1_4,2025-12-26,DEV,BULL,3978.94384765625,3745.82,4561.75,0.88,0,0
TORNTPHARM,EOD_CHALL_I_POWER_CLOSE_80,2025-11-10,DEV,BULL,3783.982666015625,3662.77,4087.01,-1.0,1,0
TTKPRESTIG,EOD_CHALL_I_POWER_CLOSE_80,2026-06-22,HOLDOUT,NEUTRAL,557.8776245117188,530.22,627.02,2.5,0,1
TVSMOTOR,EOD_CHAMP_G_SWEET_SPOT,2026-07-21,HOLDOUT,BULL,3792.0,3532.15,4441.62,2.5,0,1
TVSMOTOR,EOD_CHALL_H_TIGHT_BASE_1_4,2026-07-21,HOLDOUT,BULL,3792.0,3532.15,4441.62,2.5,0,1
TVSMOTOR,EOD_CHALL_I_POWER_CLOSE_80,2026-07-21,HOLDOUT,BULL,3792.0,3636.88,4179.8,2.5,0,1
