symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1
ABB,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-01-29,VAL,BULL,5451.703125,5135.5,6716.52,2.89,0,0
ABB,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-01-29,VAL,BULL,5451.703125,5198.74,6716.52,3.24,0,0
ABB,MBAG_V1_CHAMP_BASE60_T3R,2026-01-30,VAL,BULL,5555.77734375,5151.45,6768.76,1.22,0,0
ABB,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-01-30,VAL,BULL,5555.77734375,5232.31,6849.65,1.97,0,0
ABB,MBAG_V1_CHAMP_BASE60_T3R,2026-02-03,VAL,BULL,5645.41064453125,5232.81,6883.21,0.39,0,0
ABB,MBAG_V1_CHAMP_BASE60_T3R,2026-02-20,VAL,BULL,5962.61328125,5532.76,7252.17,0.13,0,0
ABB,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-02-20,VAL,BULL,5962.61328125,5618.73,7338.15,1.82,0,0
ABB,MBAG_V2B_EXPANSION_120D_T5R,2026-02-20,VAL,BULL,5962.61328125,5653.12,7510.08,5.0,0,1
ABB,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-02-20,VAL,BULL,5962.61328125,5653.12,7045.84,0.24,0,0
ABB,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-02-20,VAL,BULL,5962.61328125,5653.12,7200.59,2.02,0,0
ABB,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-02-20,VAL,BULL,5962.61328125,5618.73,7338.15,1.82,0,0
ABB,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-02-20,VAL,BULL,5962.61328125,5687.51,7338.13,3.77,0,0
ABB,MBAG_V1_CHAMP_BASE60_T3R,2026-04-08,VAL,BULL,6538.25927734375,6085.65,7896.09,1.44,0,0
ABB,MBAG_V1_CHAMP_BASE60_T3R,2026-04-10,VAL,BULL,6831.5595703125,6351.29,8272.37,-1.0,1,0
ABB,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-04-10,VAL,BULL,6831.5595703125,6447.35,8368.4,-1.0,1,0
ABB,MBAG_V1_CHAMP_BASE60_T3R,2026-04-22,VAL,BULL,7556.09619140625,6967.61,9321.55,-1.0,1,0
ABB,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-04-22,VAL,BULL,7556.09619140625,7085.31,9439.24,-1.0,1,0
ABB,MBAG_V2B_EXPANSION_120D_T5R,2026-04-22,VAL,BULL,7556.09619140625,7132.39,9674.63,-1.0,1,0
ABB,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-04-22,VAL,BULL,7556.09619140625,7132.39,9039.07,-1.0,1,0
ABB,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-04-22,VAL,BULL,7556.09619140625,7132.39,9250.92,-1.0,1,0
ABB,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-04-22,VAL,BULL,7556.09619140625,7085.31,9439.24,-1.0,1,0
ABB,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-04-22,VAL,BULL,7556.09619140625,7179.47,9439.23,-1.0,1,0
ABBOTINDIA,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-05-11,VAL,NEUTRAL,27795.0,26906.57,30904.5,-1.0,1,0
ABDL,MBAG_V1_CHAMP_BASE60_T3R,2026-02-18,VAL,NEUTRAL,1690.8770627465851,1651.17,1810.0,0.84,0,0
ABLBL,MBAG_V1_CHAMP_BASE60_T3R,2026-05-07,VAL,NEUTRAL,117.58560943603516,109.52,141.78,-1.0,1,0
ABLBL,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-05-07,VAL,NEUTRAL,117.58560943603516,111.78,137.91,-1.0,1,0
ABLBL,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-05-07,VAL,NEUTRAL,117.58560943603516,111.78,140.81,-1.0,1,0
ABLBL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-05-07,VAL,NEUTRAL,117.58560943603516,112.42,143.41,-1.0,1,0
ABSLAMC,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2025-12-30,DEV,BULL,808.4900512695312,764.59,962.14,-1.0,1,0
ABSLAMC,MBAG_V1_CHAMP_BASE60_T3R,2026-02-12,VAL,BULL,850.0974731445312,785.14,1044.97,0.92,0,0
ABSLAMC,MBAG_V1_CHAMP_BASE60_T3R,2026-02-18,VAL,BULL,884.6807861328125,821.29,1074.85,0.41,0,0
ABSLAMC,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-02-18,VAL,BULL,884.6807861328125,833.97,1087.52,-1.0,1,0
ABSLAMC,MBAG_V1_CHAMP_BASE60_T3R,2026-03-10,VAL,BULL,951.896484375,849.24,1259.87,-1.0,1,0
ABSLAMC,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-03-10,VAL,BULL,951.896484375,869.77,1280.4,-1.0,1,0
ABSLAMC,MBAG_V2B_EXPANSION_120D_T5R,2026-03-10,VAL,BULL,951.896484375,877.98,1321.48,-1.0,1,0
ABSLAMC,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-03-10,VAL,BULL,951.896484375,877.98,1210.6,-1.0,1,0
ABSLAMC,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-03-10,VAL,BULL,951.896484375,877.98,1247.56,-1.0,1,0
ABSLAMC,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-03-10,VAL,BULL,951.896484375,869.77,1280.4,-1.0,1,0
ABSLAMC,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-03-10,VAL,BULL,951.896484375,886.19,1280.43,-1.0,1,0
ABSLAMC,MBAG_V1_CHAMP_BASE60_T3R,2026-06-15,HOLDOUT,BULL,1118.08203125,1020.0,1412.33,0.27,0,0
ABSLAMC,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-06-15,HOLDOUT,BULL,1118.08203125,1039.62,1431.93,-1.0,1,0
ABSLAMC,MBAG_V2B_EXPANSION_120D_T5R,2026-06-15,HOLDOUT,BULL,1118.08203125,1047.47,1471.14,-1.0,1,0
ABSLAMC,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-06-15,HOLDOUT,BULL,1118.08203125,1047.47,1365.22,-0.38,0,0
ABSLAMC,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-06-15,HOLDOUT,BULL,1118.08203125,1047.47,1400.53,-1.0,1,0
ABSLAMC,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-06-15,HOLDOUT,BULL,1118.08203125,1039.62,1431.93,-1.0,1,0
ABSLAMC,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-06-15,HOLDOUT,BULL,1118.08203125,1055.31,1431.94,-1.0,1,0
ACC,MBAG_V1_CHAMP_BASE60_T3R,2025-08-28,DEV,BULL,2208.9681188205186,2161.37,2351.76,3.0,0,1
ACC,MBAG_V1_CHAMP_BASE60_T3R,2025-10-15,DEV,BULL,2571.9106811207953,2517.19,2736.07,3.0,0,1
ACC,MBAG_V1_CHAMP_BASE60_T3R,2025-10-20,DEV,BULL,2678.0978691218124,2623.22,2842.73,3.0,0,1
ACC,MBAG_V1_CHAMP_BASE60_T3R,2025-12-19,DEV,BULL,3252.5882245253483,3178.2,3475.75,-1.0,1,0
ACC,MBAG_V1_CHAMP_BASE60_T3R,2026-02-25,VAL,BULL,3356.031598610132,3285.6,3567.33,3.0,0,1
ACC,MBAG_V1_CHAMP_BASE60_T3R,2026-03-05,VAL,BULL,3443.6479216186576,3367.65,3671.64,3.0,0,1
ACE,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-04-22,VAL,NEUTRAL,934.4000244140625,881.29,1120.29,-1.0,1,0
ACE,MBAG_V1_CHAMP_BASE60_T3R,2026-06-18,HOLDOUT,BULL,976.4500122070312,901.16,1202.32,0.36,0,0
ACE,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-06-18,HOLDOUT,BULL,976.4500122070312,916.21,1217.41,1.34,0,0
ACE,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-06-18,HOLDOUT,BULL,976.4500122070312,922.24,1166.19,0.05,0,0
ACE,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-06-18,HOLDOUT,BULL,976.4500122070312,916.21,1217.41,1.34,0,0
ACE,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-06-18,HOLDOUT,BULL,976.4500122070312,928.26,1217.4,2.85,0,0
ACE,MBAG_V1_CHAMP_BASE60_T3R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,933.92,1245.04,-0.26,0,0
ACE,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,949.48,1260.58,1.51,0,0
ACE,MBAG_V2B_EXPANSION_120D_T5R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,955.7,1291.7,1.82,0,0
ACE,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,955.7,1207.7,0.89,0,0
ACE,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,955.7,1235.7,1.67,0,0
ACE,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,949.48,1260.58,1.51,0,0
ACE,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-06-22,HOLDOUT,BULL,1011.7000122070312,961.92,1260.6,-1.0,1,0
ACI,MBAG_V1_CHAMP_BASE60_T3R,2026-06-24,HOLDOUT,BULL,1918.821971990373,1880.21,2034.66,-1.0,1,0
ACMESOLAR,MBAG_V1_CHAMP_BASE60_T3R,2026-03-13,VAL,NEUTRAL,255.61000061035156,230.64,330.52,1.28,0,0
ACMESOLAR,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-03-13,VAL,NEUTRAL,255.61000061035156,237.63,318.54,-1.0,1,0
ACMESOLAR,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-03-13,VAL,NEUTRAL,255.61000061035156,237.63,327.53,-1.0,1,0
ACMESOLAR,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-03-13,VAL,NEUTRAL,255.61000061035156,239.63,335.51,-1.0,1,0
ACMESOLAR,MBAG_V1_CHAMP_BASE60_T3R,2026-06-02,HOLDOUT,BULL,334.75,304.12,426.64,1.5,0,0
ACMESOLAR,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-06-02,HOLDOUT,BULL,334.75,310.24,432.79,2.03,0,0
ACMESOLAR,MBAG_V2B_EXPANSION_120D_T5R,2026-06-02,HOLDOUT,BULL,334.75,312.69,445.05,0.94,0,0
ACMESOLAR,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-06-02,HOLDOUT,BULL,334.75,312.69,411.96,1.47,0,0
ACMESOLAR,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-06-02,HOLDOUT,BULL,334.75,312.69,422.99,2.26,0,0
ACMESOLAR,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-06-02,HOLDOUT,BULL,334.75,310.24,432.79,2.03,0,0
ACMESOLAR,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-06-02,HOLDOUT,BULL,334.75,315.14,432.8,1.96,0,0
ACMESOLAR,MBAG_V1_CHAMP_BASE60_T3R,2026-06-04,HOLDOUT,BULL,345.8500061035156,312.31,446.47,1.41,0,0
ACMESOLAR,MBAG_V1_CHAMP_BASE60_T3R,2026-06-05,HOLDOUT,BULL,356.6499938964844,321.12,463.24,0.75,0,0
ACMESOLAR,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-06-05,HOLDOUT,BULL,356.6499938964844,328.23,470.33,-1.0,1,0
ACMESOLAR,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-06-05,HOLDOUT,BULL,356.6499938964844,331.07,446.18,-1.0,1,0
ACMESOLAR,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-06-05,HOLDOUT,BULL,356.6499938964844,328.23,470.33,-1.0,1,0
ACMESOLAR,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-06-05,HOLDOUT,BULL,356.6499938964844,333.91,470.35,-1.0,1,0
ACUTAAS,MBAG_V1_CHAMP_BASE60_T3R,2025-07-24,DEV,BULL,2364.2757439492007,2313.88,2515.46,-1.0,1,0
ACUTAAS,MBAG_V1_CHAMP_BASE60_T3R,2025-08-27,DEV,BULL,2453.8178158153232,2404.37,2602.16,3.0,0,1
ACUTAAS,MBAG_V1_CHAMP_BASE60_T3R,2025-10-27,DEV,BULL,2650.1377993894007,2589.74,2831.33,-1.0,1,0
ACUTAAS,MBAG_V1_CHAMP_BASE60_T3R,2026-03-09,VAL,BULL,2846.5083700016917,2782.66,3038.05,-1.0,1,0
ACUTAAS,MBAG_V1_CHAMP_BASE60_T3R,2026-04-22,VAL,BULL,2979.480127393347,2917.57,3165.21,-1.0,1,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2025-10-29,DEV,BULL,967.5499877929688,910.04,1140.08,0.29,0,0
ADANIENSOL,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2025-10-29,DEV,BULL,967.5499877929688,926.14,1112.48,0.1,0,0
ADANIENSOL,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2025-10-29,DEV,BULL,967.5499877929688,926.14,1133.19,0.77,0,0
ADANIENSOL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2025-10-29,DEV,BULL,967.5499877929688,930.74,1151.6,0.24,0,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-08,VAL,BULL,1073.300048828125,970.3,1382.3,3.0,0,1
ADANIENSOL,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-04-08,VAL,BULL,1073.300048828125,990.9,1402.9,4.0,0,1
ADANIENSOL,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-04-08,VAL,BULL,1073.300048828125,990.9,1402.9,4.0,0,1
ADANIENSOL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-04-08,VAL,BULL,1073.300048828125,1007.38,1402.9,5.0,0,1
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-10,VAL,BULL,1157.9000244140625,1049.03,1484.51,1.68,0,0
ADANIENSOL,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-04-10,VAL,BULL,1157.9000244140625,1070.8,1506.3,2.83,0,0
ADANIENSOL,MBAG_V2B_EXPANSION_120D_T5R,2026-04-10,VAL,BULL,1157.9000244140625,1079.51,1549.85,5.0,0,1
ADANIENSOL,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-04-10,VAL,BULL,1157.9000244140625,1079.51,1432.27,3.5,0,1
ADANIENSOL,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-04-10,VAL,BULL,1157.9000244140625,1079.51,1471.46,3.14,0,0
ADANIENSOL,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-04-10,VAL,BULL,1157.9000244140625,1070.8,1506.3,2.83,0,0
ADANIENSOL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-04-10,VAL,BULL,1157.9000244140625,1088.22,1506.3,5.0,0,1
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-13,VAL,BULL,1175.300048828125,1058.17,1526.69,0.93,0,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-17,VAL,BULL,1259.800048828125,1142.81,1610.77,0.37,0,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-22,VAL,BULL,1368.0999755859375,1232.48,1774.96,-0.16,0,0
ADANIENSOL,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-04-22,VAL,BULL,1368.0999755859375,1259.61,1802.06,-1.0,1,0
ADANIENSOL,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-04-22,VAL,BULL,1368.0999755859375,1259.61,1802.06,-1.0,1,0
ADANIENSOL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-04-22,VAL,BULL,1368.0999755859375,1281.31,1802.05,-1.0,1,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-24,VAL,BULL,1411.949951171875,1255.86,1880.22,-1.0,1,0
ADANIENSOL,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-04-24,VAL,BULL,1411.949951171875,1287.08,1911.43,-1.0,1,0
ADANIENSOL,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-04-24,VAL,BULL,1411.949951171875,1299.57,1805.28,-1.0,1,0
ADANIENSOL,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-04-24,VAL,BULL,1411.949951171875,1287.08,1911.43,-1.0,1,0
ADANIENSOL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-04-24,VAL,BULL,1411.949951171875,1312.05,1911.45,-1.0,1,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-04-27,VAL,BULL,1435.800048828125,1279.47,1904.79,-1.0,1,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-05-27,VAL,BULL,1540.0999755859375,1368.64,2054.48,-0.26,0,0
ADANIENSOL,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-05-27,VAL,BULL,1540.0999755859375,1402.93,2088.78,0.84,0,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-07-06,HOLDOUT,BULL,1622.800048828125,1503.19,1981.63,0.2,0,0
ADANIENSOL,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-07-06,HOLDOUT,BULL,1622.800048828125,1527.11,2005.56,-0.35,0,0
ADANIENSOL,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-07-06,HOLDOUT,BULL,1622.800048828125,1527.11,2005.56,-0.35,0,0
ADANIENSOL,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-07-06,HOLDOUT,BULL,1622.800048828125,1546.25,2005.55,-1.0,1,0
ADANIENSOL,MBAG_V1_CHAMP_BASE60_T3R,2026-07-07,HOLDOUT,BULL,1651.0,1527.54,2021.38,-0.04,0,0
ADANIENT,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2025-09-22,DEV,BULL,2628.324951171875,2537.68,2945.58,-1.0,1,0
ADANIENT,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2025-09-23,DEV,BULL,2675.203857421875,2575.3,3024.87,-1.0,1,0
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-04-28,VAL,BULL,2411.32177734375,2218.28,2990.45,2.88,0,0
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-05-04,VAL,BULL,2484.589111328125,2309.99,3008.39,3.0,0,1
ADANIENT,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-05-04,VAL,BULL,2484.589111328125,2344.91,3043.31,4.0,0,1
ADANIENT,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-05-04,VAL,BULL,2484.589111328125,2344.91,3043.31,4.0,0,1
ADANIENT,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-05-04,VAL,BULL,2484.589111328125,2372.84,3043.33,5.0,0,1
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-05-14,VAL,BULL,2711.6875,2506.85,3326.2,0.96,0,0
ADANIENT,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-05-14,VAL,BULL,2711.6875,2547.82,3367.16,1.99,0,0
ADANIENT,MBAG_V2B_EXPANSION_120D_T5R,2026-05-14,VAL,BULL,2711.6875,2564.2,3449.13,2.52,0,0
ADANIENT,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-05-14,VAL,BULL,2711.6875,2564.2,3227.89,2.05,0,0
ADANIENT,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-05-14,VAL,BULL,2711.6875,2564.2,3301.64,2.21,0,0
ADANIENT,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-05-14,VAL,BULL,2711.6875,2547.82,3367.16,1.99,0,0
ADANIENT,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-05-14,VAL,BULL,2711.6875,2580.59,3367.17,3.55,0,0
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-05-26,VAL,BULL,2967.972900390625,2737.7,3658.79,-0.02,0,0
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-06-05,HOLDOUT,BULL,3046.837646484375,2847.44,3645.03,0.83,0,0
ADANIENT,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-06-05,HOLDOUT,BULL,3046.837646484375,2887.32,3684.91,-1.0,1,0
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-07-01,HOLDOUT,BULL,3143.60009765625,2952.05,3718.25,-0.62,0,0
ADANIENT,MBAG_V1_CHAMP_BASE60_T3R,2026-07-02,HOLDOUT,BULL,3177.5,2986.5,3750.5,-1.0,1,0
ADANIGREEN,MBAG_V1_CHAMP_BASE60_T3R,2026-04-08,VAL,BULL,1029.6500244140625,931.47,1324.19,3.0,0,1
ADANIGREEN,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-04-08,VAL,BULL,1029.6500244140625,958.96,1277.07,3.5,0,1
ADANIGREEN,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-04-08,VAL,BULL,1029.6500244140625,958.96,1312.41,4.0,0,1
ADANIGREEN,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-04-08,VAL,BULL,1029.6500244140625,966.82,1343.8,5.0,0,1
ADANIPORTS,MBAG_V1_CHAMP_BASE60_T3R,2025-11-12,DEV,BULL,1500.575927734375,1425.45,1725.95,-0.12,0,0
ADANIPORTS,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-02-03,VAL,BULL,1524.3756103515625,1448.36,1790.43,-1.0,1,0
ADANIPORTS,MBAG_V1_CHAMP_BASE60_T3R,2026-02-04,VAL,BULL,1561.3199462890625,1447.23,1903.59,-1.0,1,0
ADANIPORTS,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-02-04,VAL,BULL,1561.3199462890625,1470.05,1926.4,-1.0,1,0
ADANIPORTS,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-02-04,VAL,BULL,1561.3199462890625,1479.17,1848.84,-1.0,1,0
ADANIPORTS,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-02-04,VAL,BULL,1561.3199462890625,1470.05,1926.4,-1.0,1,0
ADANIPORTS,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-02-04,VAL,BULL,1561.3199462890625,1488.3,1926.42,-1.0,1,0
ADANIPORTS,MBAG_V1_CHAMP_BASE60_T3R,2026-05-04,VAL,BULL,1735.2867431640625,1636.67,2031.14,0.41,0,0
ADANIPORTS,MBAG_V3C_90D_MULTI_REGIME_T4R,2026-05-04,VAL,BULL,1735.2867431640625,1656.39,2050.87,0.88,0,0
ADANIPOWER,MBAG_V1_CHAMP_BASE60_T3R,2026-03-02,VAL,BULL,2579.5838440009875,2527.95,2734.49,-1.0,1,0
ADFFOODS,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-02-04,VAL,BULL,225.52000427246094,209.38,282.01,-1.0,1,0
ADFFOODS,MBAG_V1_CHAMP_BASE60_T3R,2026-02-05,VAL,BULL,227.72999572753906,202.28,304.08,-1.0,1,0
ADFFOODS,MBAG_V3A_40D_MICRO_SURGE_T3_5R,2026-02-05,VAL,BULL,227.72999572753906,209.41,291.85,-1.0,1,0
ADFFOODS,MBAG_V3B_60D_VOLUME_ANOMALY_T4R,2026-02-05,VAL,BULL,227.72999572753906,209.41,301.01,-1.0,1,0
ADFFOODS,MBAG_V3D_60D_CONVEX_RUNNER_T5R,2026-02-05,VAL,BULL,227.72999572753906,211.44,309.18,-1.0,1,0
ADFFOODS,MBAG_V2A_CONVEX_CAT_90D_T4R,2026-04-23,VAL,BULL,249.0800018310547,224.47,347.52,1.61,0,0
ADFFOODS,MBAG_V2B_EXPANSION_120D_T5R,2026-04-23,VAL,BULL,249.0800018310547,226.93,359.83,2.55,0,0
