symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1
ATULAUTO,VCP_CHALL_K_PRECISION_IGNITION,2026-01-01,VAL,NEUTRAL,473.79998779296875,452.47,533.52,-1.0,1,0
ATULAUTO,VCP_CHALL_J_EXTREME_DRYUP,2026-04-13,VAL,BULL,485.04998779296875,447.3,617.17,0.32,0,0
ATULAUTO,VCP_CHALL_K_PRECISION_IGNITION,2026-04-13,VAL,BULL,485.04998779296875,451.5,578.99,-0.24,0,0
AUBANK,VCP_CHAMP_G_RUNNER,2025-12-10,DEV,BULL,993.7000122070312,933.71,1173.67,-0.03,0,0
AUROPHARMA,VCP_CHAMP_G_RUNNER,2025-08-14,DEV,BULL,1061.4878157267663,1020.16,1185.47,-1.0,1,0
AUROPHARMA,VCP_CHAMP_G_RUNNER,2025-08-15,DEV,BULL,1067.7590855634155,1020.16,1210.56,-1.0,1,0
AVANTIFEED,VCP_CHAMP_G_RUNNER,2026-01-01,VAL,BULL,878.5,810.97,1081.09,-1.0,1,0
AVANTIFEED,VCP_CHALL_H_TIGHT_COIL_40,2026-01-01,VAL,BULL,878.5,810.97,1081.09,-1.0,1,0
AVANTIFEED,VCP_CHALL_I_ULTRA_PINCH_30,2026-01-01,VAL,BULL,878.5,810.97,1081.09,-1.0,1,0
AVANTIFEED,VCP_CHALL_J_EXTREME_DRYUP,2026-01-01,VAL,BULL,878.5,831.32,1043.63,-1.0,1,0
AVANTIFEED,VCP_CHALL_K_PRECISION_IGNITION,2026-01-01,VAL,BULL,878.5,836.56,995.93,-1.0,1,0
AWL,VCP_CHAMP_G_RUNNER,2025-10-29,DEV,NEUTRAL,274.1180419921875,255.23,330.78,-0.75,0,0
AZAD,VCP_CHAMP_G_RUNNER,2025-08-07,DEV,BULL,1078.067308951681,1010.06,1282.09,2.32,0,0
AZAD,VCP_CHALL_H_TIGHT_COIL_40,2025-08-07,DEV,BULL,1078.067308951681,1010.06,1282.09,2.32,0,0
BAJAJ-AUTO,VCP_CHAMP_G_RUNNER,2025-12-30,DEV,BULL,9153.1845703125,8570.71,10900.61,0.26,0,0
BAJAJ-AUTO,VCP_CHAMP_G_RUNNER,2026-07-13,HOLDOUT,BULL,10381.0,9667.42,12521.74,1.82,0,0
BAJAJ-AUTO,VCP_CHALL_H_TIGHT_COIL_40,2026-07-13,HOLDOUT,BULL,10381.0,9667.42,12521.74,1.82,0,0
BAJAJ-AUTO,VCP_CHALL_K_PRECISION_IGNITION,2026-07-13,HOLDOUT,BULL,10381.0,10048.89,11310.91,2.8,0,1
BALAMINES,VCP_CHAMP_G_RUNNER,2025-10-17,DEV,BULL,2021.3740093973815,1876.8,2455.1,-1.0,1,0
BALAMINES,VCP_CHALL_H_TIGHT_COIL_40,2025-10-17,DEV,BULL,2021.3740093973815,1876.8,2455.1,-1.0,1,0
BALRAMCHIN,VCP_CHALL_J_EXTREME_DRYUP,2026-04-20,VAL,BULL,515.7000122070312,486.87,616.61,0.6,0,0
BALRAMCHIN,VCP_CHALL_K_PRECISION_IGNITION,2026-04-20,VAL,BULL,515.7000122070312,490.08,587.44,0.99,0,0
BANCOINDIA,VCP_CHALL_J_EXTREME_DRYUP,2026-05-29,VAL,NEUTRAL,656.25,620.33,781.97,0.91,0,0
BANCOINDIA,VCP_CHALL_K_PRECISION_IGNITION,2026-05-29,VAL,NEUTRAL,656.25,624.32,745.65,-1.0,1,0
BAYERCROP,VCP_CHAMP_G_RUNNER,2026-07-21,HOLDOUT,NEUTRAL,4351.39990234375,4031.44,5311.28,-1.0,1,0
BBOX,VCP_CHAMP_G_RUNNER,2025-07-25,DEV,NEUTRAL,1357.8613856460618,1269.79,1622.08,-1.0,1,0
BBTC,VCP_CHAMP_G_RUNNER,2025-08-19,DEV,BULL,1283.3204864928523,1196.06,1545.1,-0.65,0,0
BERGEPAINT,VCP_CHALL_J_EXTREME_DRYUP,2026-06-19,HOLDOUT,BULL,550.7000122070312,518.09,664.84,-1.0,1,0
BERGEPAINT,VCP_CHALL_K_PRECISION_IGNITION,2026-06-19,HOLDOUT,BULL,550.7000122070312,521.72,631.84,-1.0,1,0
BHARATFORG,VCP_CHALL_K_PRECISION_IGNITION,2025-10-23,DEV,BULL,1294.68701171875,1247.96,1425.52,2.8,0,1
BHARATFORG,VCP_CHALL_J_EXTREME_DRYUP,2026-05-07,VAL,BULL,1986.871826171875,1881.04,2357.28,-1.0,1,0
BHARATFORG,VCP_CHALL_K_PRECISION_IGNITION,2026-05-07,VAL,BULL,1986.871826171875,1892.8,2250.27,-1.0,1,0
BHARTIARTL,VCP_CHAMP_G_RUNNER,2026-06-19,HOLDOUT,NEUTRAL,1910.800048828125,1759.76,2363.92,-0.01,0,0
BORORENEW,VCP_CHALL_J_EXTREME_DRYUP,2026-07-09,HOLDOUT,BULL,651.6500244140625,610.58,795.4,-1.0,1,0
BRIGADE,VCP_CHAMP_G_RUNNER,2026-07-06,HOLDOUT,BULL,2811.8960089990846,2668.26,3242.8,0.29,0,0
BRIGADE,VCP_CHALL_H_TIGHT_COIL_40,2026-07-06,HOLDOUT,BULL,2811.8960089990846,2668.26,3242.8,0.29,0,0
BRIGADE,VCP_CHALL_I_ULTRA_PINCH_30,2026-07-06,HOLDOUT,BULL,2811.8960089990846,2668.26,3242.8,0.29,0,0
BRITANNIA,VCP_CHAMP_G_RUNNER,2026-02-11,VAL,BULL,6019.0,5669.01,7068.97,-0.66,0,0
BRITANNIA,VCP_CHALL_H_TIGHT_COIL_40,2026-02-11,VAL,BULL,6019.0,5669.01,7068.97,-0.66,0,0
BRITANNIA,VCP_CHALL_I_ULTRA_PINCH_30,2026-02-11,VAL,BULL,6019.0,5669.01,7068.97,-0.66,0,0
BSOFT,VCP_CHAMP_G_RUNNER,2026-01-09,VAL,BULL,1160.0679856831962,1108.14,1315.85,0.95,0,0
BSOFT,VCP_CHALL_H_TIGHT_COIL_40,2026-01-09,VAL,BULL,1160.0679856831962,1108.14,1315.85,0.95,0,0
BSOFT,VCP_CHALL_I_ULTRA_PINCH_30,2026-01-09,VAL,BULL,1160.0679856831962,1108.14,1315.85,0.95,0,0
BSOFT,VCP_CHAMP_G_RUNNER,2026-03-27,VAL,BULL,1186.5329918365635,1119.14,1388.71,-1.0,1,0
BSOFT,VCP_CHALL_H_TIGHT_COIL_40,2026-03-27,VAL,BULL,1186.5329918365635,1119.14,1388.71,-1.0,1,0
BSOFT,VCP_CHAMP_G_RUNNER,2026-07-24,HOLDOUT,NEUTRAL,1058.8330305461293,1018.54,1179.71,-1.0,1,0
BSOFT,VCP_CHALL_H_TIGHT_COIL_40,2026-07-24,HOLDOUT,NEUTRAL,1058.8330305461293,1018.54,1179.71,-1.0,1,0
CAMS,VCP_CHAMP_G_RUNNER,2025-10-27,DEV,BULL,782.1510009765625,739.89,908.93,-1.0,1,0
CANHLIFE,VCP_CHAMP_G_RUNNER,2026-05-19,VAL,BULL,1527.7227543466884,1464.08,1718.65,1.53,0,0
CANHLIFE,VCP_CHALL_H_TIGHT_COIL_40,2026-05-19,VAL,BULL,1527.7227543466884,1464.08,1718.65,1.53,0,0
CARBORUNIV,VCP_CHAMP_G_RUNNER,2026-05-22,VAL,NEUTRAL,867.1245430121701,814.55,1024.85,-0.4,0,0
CARYSIL,VCP_CHAMP_G_RUNNER,2025-10-30,DEV,BULL,950.4000244140625,888.09,1137.33,1.0,0,0
CARYSIL,VCP_CHALL_J_EXTREME_DRYUP,2026-05-20,VAL,BULL,1022.2999877929688,950.29,1274.33,2.45,0,0
CARYSIL,VCP_CHALL_K_PRECISION_IGNITION,2026-05-20,VAL,BULL,1022.2999877929688,958.29,1201.53,2.8,0,1
CCL,VCP_CHAMP_G_RUNNER,2025-11-03,DEV,NEUTRAL,874.7872314453125,825.61,1022.32,3.0,0,1
CCL,VCP_CHALL_H_TIGHT_COIL_40,2025-11-03,DEV,NEUTRAL,874.7872314453125,825.61,1022.32,3.0,0,1
CCL,VCP_CHALL_I_ULTRA_PINCH_30,2025-11-03,DEV,NEUTRAL,874.7872314453125,825.61,1022.32,3.0,0,1
CCL,VCP_CHALL_K_PRECISION_IGNITION,2025-11-03,DEV,NEUTRAL,874.7872314453125,844.62,959.26,2.8,0,1
CCL,VCP_CHAMP_G_RUNNER,2026-03-20,VAL,BULL,1087.5999755859375,1011.52,1315.84,0.05,0,0
CCL,VCP_CHALL_H_TIGHT_COIL_40,2026-03-20,VAL,BULL,1087.5999755859375,1011.52,1315.84,0.05,0,0
CCL,VCP_CHALL_I_ULTRA_PINCH_30,2026-03-20,VAL,BULL,1087.5999755859375,1011.52,1315.84,0.05,0,0
CCL,VCP_CHALL_J_EXTREME_DRYUP,2026-03-20,VAL,BULL,1087.5999755859375,1021.37,1319.4,0.72,0,0
CCL,VCP_CHALL_K_PRECISION_IGNITION,2026-03-20,VAL,BULL,1087.5999755859375,1028.73,1252.44,-1.0,1,0
CDSL,VCP_CHALL_J_EXTREME_DRYUP,2026-07-10,HOLDOUT,BULL,1418.95654296875,1361.0,1621.8,-1.0,1,0
CDSL,VCP_CHALL_K_PRECISION_IGNITION,2026-07-10,HOLDOUT,BULL,1418.95654296875,1367.44,1563.2,-1.0,1,0
CELLO,VCP_CHAMP_G_RUNNER,2025-10-23,DEV,NEUTRAL,626.8247680664062,589.42,739.04,-1.0,1,0
CELLO,VCP_CHALL_H_TIGHT_COIL_40,2025-10-23,DEV,NEUTRAL,626.8247680664062,589.42,739.04,-1.0,1,0
CELLO,VCP_CHALL_I_ULTRA_PINCH_30,2025-10-23,DEV,NEUTRAL,626.8247680664062,589.42,739.04,-1.0,1,0
CELLO,VCP_CHALL_J_EXTREME_DRYUP,2025-10-23,DEV,NEUTRAL,626.8247680664062,592.98,745.28,-1.0,1,0
CELLO,VCP_CHALL_K_PRECISION_IGNITION,2025-10-23,DEV,NEUTRAL,626.8247680664062,596.74,711.06,-1.0,1,0
CEMPRO,VCP_CHAMP_G_RUNNER,2025-11-24,DEV,BULL,880.6002664823948,843.17,992.89,0.5,0,0
CEMPRO,VCP_CHAMP_G_RUNNER,2025-11-26,DEV,BULL,899.2211762063101,843.17,1067.37,0.13,0,0
CENTURYPLY,VCP_CHAMP_G_RUNNER,2026-07-10,HOLDOUT,BULL,790.0,731.32,966.04,-0.14,0,0
CENTURYPLY,VCP_CHALL_H_TIGHT_COIL_40,2026-07-10,HOLDOUT,BULL,790.0,731.32,966.04,-0.14,0,0
CERA,VCP_CHAMP_G_RUNNER,2026-04-16,VAL,BULL,2381.132662070314,2274.02,2702.47,-0.07,0,0
CHEMICAL.NS,VCP_CHAMP_G_RUNNER,2026-02-19,VAL,BULL,2392.7084569365043,2284.61,2717.0,1.55,0,0
CHEMICAL.NS,VCP_CHALL_H_TIGHT_COIL_40,2026-02-19,VAL,BULL,2392.7084569365043,2284.61,2717.0,1.55,0,0
CMSINFO,VCP_CHAMP_G_RUNNER,2025-09-02,DEV,BULL,992.1468537146916,943.83,1137.1,0.99,0,0
CMSINFO,VCP_CHALL_H_TIGHT_COIL_40,2025-09-02,DEV,BULL,992.1468537146916,943.83,1137.1,0.99,0,0
CMSINFO,VCP_CHAMP_G_RUNNER,2025-09-04,DEV,BULL,1008.8344517652705,943.83,1203.85,0.83,0,0
CMSINFO,VCP_CHAMP_G_RUNNER,2025-12-15,DEV,BULL,1145.3939920065711,1092.89,1302.91,1.28,0,0
CMSINFO,VCP_CHAMP_G_RUNNER,2026-04-09,VAL,BULL,1373.1578454644148,1325.4,1516.43,-1.0,1,0
COFORGE,VCP_CHALL_K_PRECISION_IGNITION,2026-06-02,HOLDOUT,NEUTRAL,1519.5,1437.43,1749.3,-1.0,1,0
CREDITACC,VCP_CHAMP_G_RUNNER,2025-08-15,DEV,NEUTRAL,1859.6714228726291,1727.33,2256.7,0.67,0,0
CUMMINSIND,VCP_CHAMP_G_RUNNER,2025-10-23,DEV,BULL,4022.0986328125,3831.26,4594.61,1.34,0,0
DBL,VCP_CHALL_J_EXTREME_DRYUP,2025-09-23,DEV,BULL,1528.4964001718904,1499.61,1629.6,-1.0,1,0
DBL,VCP_CHALL_K_PRECISION_IGNITION,2025-09-23,DEV,BULL,1528.4964001718904,1502.82,1600.39,-1.0,1,0
DBREALTY,VCP_CHAMP_G_RUNNER,2025-10-13,DEV,BULL,1780.642212111396,1703.34,2012.55,3.0,0,1
DBREALTY,VCP_CHALL_H_TIGHT_COIL_40,2025-10-13,DEV,BULL,1780.642212111396,1703.34,2012.55,3.0,0,1
DCBBANK,VCP_CHAMP_G_RUNNER,2026-01-05,VAL,BULL,177.90826416015625,165.57,214.92,1.04,0,0
DEEPAKNTR,VCP_CHAMP_G_RUNNER,2026-07-06,HOLDOUT,BULL,2408.6510284807814,2277.25,2802.85,-1.0,1,0
DIVISLAB,VCP_CHAMP_G_RUNNER,2026-01-06,VAL,BULL,6642.5,6253.58,7809.26,-1.0,1,0
DIVISLAB,VCP_CHALL_H_TIGHT_COIL_40,2026-01-06,VAL,BULL,6642.5,6253.58,7809.26,-1.0,1,0
DIVISLAB,VCP_CHALL_J_EXTREME_DRYUP,2026-01-06,VAL,BULL,6642.5,6404.0,7477.25,-1.0,1,0
DMART,VCP_CHAMP_G_RUNNER,2026-03-30,VAL,BULL,3809.474095632181,3603.44,4427.58,1.6,0,0
DOMS,VCP_CHAMP_G_RUNNER,2026-01-02,VAL,BULL,2673.89990234375,2499.14,3198.18,-1.0,1,0
EDELWEISS,VCP_CHAMP_G_RUNNER,2026-01-02,VAL,BULL,113.91999816894531,105.58,138.94,-1.0,1,0
EDELWEISS,VCP_CHALL_H_TIGHT_COIL_40,2026-01-02,VAL,BULL,113.91999816894531,105.58,138.94,-1.0,1,0
EDELWEISS,VCP_CHALL_I_ULTRA_PINCH_30,2026-01-02,VAL,BULL,113.91999816894531,105.58,138.94,-1.0,1,0
EDELWEISS,VCP_CHALL_J_EXTREME_DRYUP,2026-01-02,VAL,BULL,113.91999816894531,107.9,134.99,-1.0,1,0
EDELWEISS,VCP_CHALL_K_PRECISION_IGNITION,2026-01-02,VAL,BULL,113.91999816894531,108.57,128.9,-1.0,1,0
EIDPARRY,VCP_CHAMP_G_RUNNER,2026-04-14,VAL,BULL,3054.2786964190764,2882.6,3569.31,2.68,0,0
EIDPARRY,VCP_CHAMP_G_RUNNER,2026-04-15,VAL,BULL,3118.2389032142246,2882.6,3825.16,1.5,0,0
EIDPARRY,VCP_CHAMP_G_RUNNER,2026-07-01,HOLDOUT,BULL,3855.5164898273724,3666.82,4421.61,1.59,0,0
EIDPARRY,VCP_CHALL_H_TIGHT_COIL_40,2026-07-01,HOLDOUT,BULL,3855.5164898273724,3666.82,4421.61,1.59,0,0
EIDPARRY,VCP_CHAMP_G_RUNNER,2026-07-22,HOLDOUT,BULL,4028.3797157931986,3796.04,4725.4,-1.0,1,0
ELLEN,VCP_CHAMP_G_RUNNER,2026-06-24,HOLDOUT,BULL,1821.254717265483,1717.55,2132.37,1.25,0,0
EMBDL,VCP_CHAMP_G_RUNNER,2025-08-05,DEV,BULL,1245.3863321003587,1182.73,1433.36,-0.25,0,0
EMBDL,VCP_CHAMP_G_RUNNER,2026-05-25,VAL,BULL,1464.2641749149352,1378.58,1721.32,0.83,0,0
EMBDL,VCP_CHAMP_G_RUNNER,2026-06-22,HOLDOUT,BULL,1535.005863434216,1467.61,1737.19,2.47,0,0
EMIL,VCP_CHAMP_G_RUNNER,2026-01-28,VAL,BULL,805.1170519207124,778.9,883.77,-1.0,1,0
EMIL,VCP_CHALL_H_TIGHT_COIL_40,2026-01-28,VAL,BULL,805.1170519207124,778.9,883.77,-1.0,1,0
ENGINERSIN,VCP_CHAMP_G_RUNNER,2025-08-28,DEV,BULL,882.5708891453618,834.26,1027.5,0.04,0,0
ESCORTS,VCP_CHAMP_G_RUNNER,2026-01-01,VAL,BULL,3758.892578125,3467.47,4633.16,-1.0,1,0
ESCORTS,VCP_CHALL_H_TIGHT_COIL_40,2026-01-01,VAL,BULL,3758.892578125,3467.47,4633.16,-1.0,1,0
ESCORTS,VCP_CHALL_I_ULTRA_PINCH_30,2026-01-01,VAL,BULL,3758.892578125,3467.47,4633.16,-1.0,1,0
ESCORTS,VCP_CHALL_J_EXTREME_DRYUP,2026-01-01,VAL,BULL,3758.892578125,3606.76,4291.36,-1.0,1,0
ESCORTS,VCP_CHALL_K_PRECISION_IGNITION,2026-01-01,VAL,BULL,3758.892578125,3623.66,4137.54,-1.0,1,0
ETERNAL,VCP_CHAMP_G_RUNNER,2025-09-08,DEV,BULL,2886.6057527464545,2732.65,3348.47,1.01,0,0
EXIDEIND,VCP_CHALL_J_EXTREME_DRYUP,2026-07-02,HOLDOUT,BULL,417.3500061035156,397.34,487.39,2.84,0,0
EXIDEIND,VCP_CHALL_K_PRECISION_IGNITION,2026-07-02,HOLDOUT,BULL,417.3500061035156,399.57,467.13,1.99,0,0
EXPLEOSOL,VCP_CHALL_J_EXTREME_DRYUP,2026-05-11,VAL,NEUTRAL,771.6897583007812,716.36,965.34,-1.0,1,0
EXPLEOSOL,VCP_CHALL_K_PRECISION_IGNITION,2026-05-11,VAL,NEUTRAL,771.6897583007812,722.5,909.42,-1.0,1,0
FIEMIND,VCP_CHAMP_G_RUNNER,2025-12-09,DEV,BULL,1526.9137295861115,1448.37,1762.54,0.82,0,0
